ai_app_id,ability_id,replicate,attained_level,ceiling_reason,confidence,error
10,35,1,1.0,"Trunk Strength is a physical muscular ability requiring a body; a purely digital agentic software system exerts no force at all, so it does nothing even at level 1.",high,
7,13,2,3.2,"Without a calculator or code execution, the model performs single-step and short chained arithmetic reliably but accumulates silent digit-level errors in long multi-item ledgers and multi-step interest/percentage computations, so it cannot be trusted unsupervised at level 5.",medium,
3,41,1,5.0,"It resolves fine detail reliably at fine grain (level-5 style discrimination of small features), but level-6 anchor work like detecting minor defects in a diamond demands per-item, high-consequence inspection accuracy on rare, subtle, out-of-distribution flaws that a generic trained labeler cannot deliver unsupervised.",medium,
12,47,0,1.0,Glare sensitivity is a human visual-physiological ability requiring eyes and physical presence; a code-patching AI system performs no visual perception under bright lighting at all.,high,
2,18,1,4.5,"Trained agents localize themselves and track objects superbly within the specific simulated environment they were trained on (pixel-based 3D navigation, minimap awareness, flanking and positioning), but they do not perform higher-level orientation from indirect or novel cues — inferring position in an unfamiliar environment from sparse landmarks or celestial/dead-reckoning-style reasoning — and their spatial competence collapses outside the trained game.",medium,
2,22,2,1.0,"The agent has no arm or hand and emits control signals in software, so it never performs the physical activity of holding a limb steady at any level.",high,
8,38,0,1.0,"A text translation model has no body or actuators and performs no physical bending, stretching, twisting, or reaching whatsoever.",high,
2,25,0,4.3,"Trained agents make rapid, repeatable, exact control adjustments (racing-sim steering/throttle at the limit, aiming and unit micro) but only on synthetic inputs in a consequence-free simulator, with no physical actuation, sensor noise, or mechanical feedback of the kind level 5-6 anchors like drilling a tooth require.",medium,
3,24,0,1.0,"The application is a vision-only classification model with no hands, actuators, or manipulation capability, so it performs no finger movement at any level.",high,
3,47,0,3.3,"Trained vision models handle everyday backlit or bright-daylight scenes, but low-contrast, small-target detection against saturated glare (sun on water, blown-out highlights, lens flare) degrades sharply and silently, and they cannot perform the real-time embodied seeing the level 5-6 anchors describe.",medium,
4,27,2,1.0,"VQA produces text answers about static images and has no motor output or real-time signal-triggered response selection, so it performs none of this activity even at level 1.",high,
10,1,0,3.5,"The application is defined around digital tool use, browsing and code rather than listening; where audio is piped in via transcription it handles clear, well-formed spoken instructions but degrades on noisy, accented, overlapping or context-dependent speech and cannot be trusted to act unsupervised on technical spoken content it may mis-hear.",medium,
12,36,1,1.0,Stamina is a physical exertion ability; a software-patching AI has no body and performs nothing on this activity even at level 1.,high,
3,46,0,4.0,"Trained low-light detectors handle dim indoor or dusk imagery on still frames, but near-photon-starved scenes (moonless night) plus the embodied route-finding the level-6 anchor requires are outside a still-image labeller's reach, and its accuracy degrades unpredictably as noise rises.",medium,
1,34,1,1.0,"A board-game search agent has no body or actuators, so it exerts no muscle force at all and performs nothing on this physical activity even at level 1.",high,
7,23,2,1.0,"A text-only model has no physical actuators, so it cannot grasp, move, or manipulate any object at even the simplest level.",high,
2,15,2,4.8,"Within a single trained game it fuses noisy real-time perceptual streams into strategic reads (opponent composition, threat timing) at or above human speed, but this closure is narrow and brittle 
ew maps, patches, or unseen situations degrade it, so it does not match the general, transferable inference of the level-5 radar-interpretation anchor.",medium,
4,34,0,1.0,"A visual question answering model has no body or actuators and cannot exert any muscular force, so it performs none of this activity even at level 1.",high,
5,55,0,2.0,"It can render an appealing persuasive visual (e.g., a charity appeal poster) on request, but it neither reads an audience, builds an argument, nor adapts to objections, so any persuasion beyond generic visual appeal requires a human to set the strategy and deploy the image.",medium,
