ai_app_id,ability_id,replicate,r,rationale,confidence,error,input_tokens,output_tokens,cache_read_tokens,cache_write_tokens
2,60,0,0.05,"A game-playing agent acts on perceptual input via control outputs; it does not produce information for human colleagues in speech, writing, or email, so only trivial incidental support (e.g., implicit teammate coordination signals in multi-agent play) exists.",high,,90,106,1488,0
3,72,2,0.05,"Consultation and advice depends on domain expertise, dialogue, organizational context and social judgement; labeling objects in still images contributes at most a narrow input (e.g., visual inspection evidence) to such advisory work.",high,,77,97,1462,0
12,70,0,0.15,"Autonomous code-patching touches supervisory work only tangentially—it can enforce coding standards and surface test-based performance signals in code review—but the core tasks of setting expectations for people, coaching, and motivating depend on interpersonal judgement and social context the application does not address.",high,,80,242,1547,0
4,73,0,0.3,"VQA can read and answer questions about scanned forms, invoices and other document images, which covers part of paperwork processing and information extraction for filing, but it does not perform the filing, record-keeping, workflow routing or transactional steps that constitute most administrative activity.",medium,,71,287,1494,0
8,59,0,0.8,"The application's core function
translating text so meaning, register and idiom carry over
is literally half of this ability's definition, and it handles the codifiable text-to-text portion at frontier level; it falls short only on the explanatory, context-dependent side of telling an audience how information can be applied, which requires situational and social judgement beyond rendering source into target language.",high,,64,306,1431,0
9,60,2,0.4,"Transcription supports the channel of workplace communication	tdictation of emails, meeting notes, captioning of calls	but it does not generate content, judge audience or handle the interpersonal and in-person judgement that constitutes the ability's core.",medium,,90,256,1439,0
1,67,2,0.05,"Board-game agents optimize single-agent moves in a fixed, fully observed rule system; they provide no support for social coordination, task allocation among people, or motivating a group, and their planning does not transfer to multi-human interaction.",high,,65,99,1510,0
10,72,1,0.6,"Agentic systems can execute much of the analytical substrate of technical consultation — investigating systems, running diagnostics and code, gathering evidence across tools, and drafting reasoned recommendations and reports — but the persuasive delivery, stakeholder-specific judgement, and accountability for advice to management remain human, and agents fail by missing tacit organizational context.",medium,,77,401,1550,0
12,62,2,0.05,"Autonomous code-patching operates on issues, files and tests with no human counterpart; building trust and cooperative working relationships over time requires sustained social judgement and presence the system does not engage, beyond incidental benefit from delivering reliable work.",high,,78,103,1497,0
11,66,0,0.02,"Serving customers, hosting guests, and performing require real-time interpersonal presence and social judgement; a formal reasoning engine contributes essentially nothing to these tasks.",high,,86,81,1597,0
12,70,1,0.1,"Autonomous issue-to-patch coding involves no interpersonal direction, performance standard-setting, or motivation of people; at most it indirectly touches a technical lead's work by automating code review/quality checks that inform feedback.",high,,80,194,1531,0
7,68,2,0.25,"Building mutual trust and cooperation rests on sustained interpersonal presence, reading group dynamics, and modeling behavior—things a text-only model cannot perform; it can only draft team-building plans, coaching scripts, feedback wording, and conflict-mediation advice, which is indirect support for the periphery of the ability.",medium,,65,219,1483,0
